"I_Id","Código_DANE","Año","Indicador","Fuente_Entidad","Fuente_Recurso","Entidad_Territorial","Departamento","Es_Municipio","ODS","Tipo_Acumulación","Unidad_Medida","DNP","Seguimiento.Nombre"
"7.01","17,380","2,022","91.08","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","La Dorada","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,272","2,022","83.99","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Filadelfia","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,174","2,022","98.72","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Chinchiná","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,088","2,022","90.8","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Belalcázar","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,050","2,022","91.75","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Aranzazu","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,042","2,022","84.69","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Anserma","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,013","2,022","98.14","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Aguadas","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,001","2,022","84.53","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Manizales","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66","2,022","98.52","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Risaralda","Risaralda","No","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63","2,022","98.16","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Quindío","Quindío","No","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17","2,022","88.04","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Caldas","Caldas","No","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,873","2,023","84.48","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Villarrica","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,870","2,023","71.62","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Villahermosa","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,861","2,023","97.66","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Venadillo","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,854","2,023","61.71","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Valle De San Juan","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,770","2,023","92.22","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Suárez","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,686","2,023","98.62","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Santa Isabel","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,675","2,023","96.65","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","San Antonio","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,622","2,023","78.13","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Roncesvalles","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,616","2,023","84.46","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Rioblanco","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,563","2,023","93.32","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Prado","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,547","2,023","84.74","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Piedras","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,504","2,023","78.02","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Ortega","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,483","2,023","84.6","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Natagaima","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,461","2,023","69.53","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Murillo","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,349","2,023","98.32","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Honda","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,347","2,023","94.58","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Herveo","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,319","2,023","96.77","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Guamo","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,236","2,023","88.69","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Dolores","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,226","2,023","86.84","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Cunday","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,217","2,023","82.2","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Coyaima","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,200","2,023","87.62","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Coello","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,168","2,023","83.95","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Chaparral","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,152","2,023","89.86","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Casabianca","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,067","2,023","86.34","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Ataco","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,043","2,023","87.49","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Anzoátegui","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,030","2,023","77.49","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Ambalema","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,026","2,023","90.58","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Alvarado","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,024","2,023","76.31","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Alpujarra","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,687","2,023","83.61","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Santuario","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,594","2,023","98.73","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Quinchía","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,572","2,023","75.43","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Pueblo Rico","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,456","2,023","78.5","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Mistrató","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,440","2,023","85.84","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Marsella","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,400","2,023","96.18","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","La Virginia","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,383","2,023","85.16","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","La Celia","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,318","2,023","94.81","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Guática","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,088","2,023","89.19","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Belén De Umbría","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,075","2,023","99.34","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Balboa","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,045","2,023","78.58","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Apía","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,001","2,023","99.22","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Pereira","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,690","2,023","82.11","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Salento","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,594","2,023","99.38","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Quimbaya","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,548","2,023","80.78","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Pijao","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,470","2,023","97.97","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Montenegro","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,401","2,023","91.07","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","La Tebaida","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,302","2,023","85.27","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Génova","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,272","2,023","90.14","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Filandia","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,212","2,023","91.28","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Córdoba","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,190","2,023","94.04","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Circasia","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,130","2,023","89.55","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Calarcá","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,111","2,023","71.28","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Buenavista","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,873","2,023","86.5","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Villamaría","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,867","2,023","93.4","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Victoria","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,665","2,023","94.88","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","San José","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,662","2,023","88.35","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Samaná","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,653","2,023","72.27","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Salamina","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,616","2,023","98.11","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Risaralda","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,541","2,023","75.95","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Pensilvania","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,524","2,023","87.05","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Palestina","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,513","2,023","96.83","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Pácora","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,486","2,023","84.09","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Neira","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,446","2,023","90.96","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Marulanda","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,444","2,023","93.89","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Marquetalia","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,433","2,023","80.6","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Manzanares","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,388","2,023","78.81","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","La Merced","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,380","2,023","90.31","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","La Dorada","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,272","2,023","82.42","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Filadelfia","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,174","2,023","97.36","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Chinchiná","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,088","2,023","91.19","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Belalcázar","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,050","2,023","89.91","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Aranzazu","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,042","2,023","83.39","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Anserma","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,013","2,023","98.77","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Aguadas","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,001","2,023","84.33","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Manizales","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66","2,023","99.06","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Risaralda","Risaralda","No","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63","2,023","98.14","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Quindío","Quindío","No","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17","2,023","87.87","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Caldas","Caldas","No","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Tolima","Tolima","No","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Tolima","Tolima","No","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,678","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","San Luis","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,678","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","San Luis","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,671","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Saldaña","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,671","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Saldaña","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,671","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Saldaña","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,624","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Rovira","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,624","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Rovira","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,624","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Rovira","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,585","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Purificación","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,555","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Planadas","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,555","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Planadas","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,555","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Planadas","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,520","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Palocabildo","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,520","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Palocabildo","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,520","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Palocabildo","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,449","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Melgar","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,443","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","San Sebastián De Mariquita","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,443","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","San Sebastián De Mariquita","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,443","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","San Sebastián De Mariquita","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,411","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Líbano","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,408","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Lérida","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,408","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Lérida","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,408","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Lérida","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,349","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Honda","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,349","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Honda","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,283","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Fresno","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,283","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Fresno","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,283","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Fresno","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,270","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Falan","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,268","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Espinal","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,268","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Espinal","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,268","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Espinal","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,148","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Carmen De Apicalá","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,148","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Carmen De Apicalá","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,148","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Carmen De Apicalá","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,124","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Cajamarca","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,055","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Armero","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,055","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Armero","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,055","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Armero","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
